route_id,start_lat,start_lon,end_lat,end_lon,distance_km,travel_time_min,traffic_level,weather,road_type,accidents,fuel_cost,safety_index,scenic_score,user_preference,recommended,start_city,end_city,avg_speed_kmph
75498,5.1053,-1.2466,6.6885,-1.6244,236.34,283.61,1,Rainy,Main,0,398.66,9.49,10,Fast,1,Cape Coast,Kumasi,50.0
75499,7.3399,-2.3268,5.1053,-1.2466,363.14,311.26,1,Rainy,Highway,0,625.17,9.08,2,Safe,0,Sunyani,Cape Coast,70.0
75500,9.4075,-0.8536,7.3399,-2.3268,364.17,874.01,3,Sunny,Main,0,812.26,6.88,10,Fast,0,Tamale,Sunyani,25.0
75501,5.1053,-1.2466,6.0945,-0.2611,195.29,334.78,1,Sunny,Local,0,334.86,9.06,1,Scenic,1,Cape Coast,Koforidua,35.0
75502,7.5855,-1.9395,10.7856,-0.8514,499.26,748.89,2,Sunny,Main,0,1137.38,7.31,8,Scenic,1,Techiman,Bolgatanga,40.0
75503,10.0607,-2.5099,6.0945,-0.2611,681.52,817.82,1,Rainy,Main,0,1800.35,8.58,2,Scenic,0,Wa,Koforidua,50.0
75504,5.6698,0.0166,4.8945,-1.7554,259.09,277.6,2,Rainy,Highway,0,585.06,7.7,3,Fast,0,Tema,Takoradi,56.0
75505,4.8945,-1.7554,5.6037,-0.187,253.3,607.92,3,Rainy,Main,1,559.57,6.06,7,Safe,0,Takoradi,Accra,25.0
75506,5.1053,-1.2466,10.0607,-2.5099,758.99,813.2,2,Rainy,Highway,1,2146.28,6.8,9,Scenic,1,Cape Coast,Wa,56.0
75507,5.6698,0.0166,7.3399,-2.3268,417.9,1002.96,3,Rainy,Main,1,1327.28,7.96,2,Scenic,0,Tema,Sunyani,25.0
75508,4.8945,-1.7554,5.6698,0.0166,264.57,226.77,1,Sunny,Highway,1,657.74,8.53,1,Scenic,1,Takoradi,Tema,70.0
75509,9.4075,-0.8536,7.3399,-2.3268,364.64,390.69,2,Sunny,Highway,0,866.65,8.89,2,Fast,0,Tamale,Sunyani,56.0
75510,7.5855,-1.9395,6.6101,0.4713,373.27,399.93,2,Sunny,Highway,0,961.65,7.6,4,Safe,0,Techiman,Ho,56.0
75511,4.8945,-1.7554,5.6698,0.0166,276.53,592.56,2,Rainy,Local,0,580.05,8.73,6,Scenic,0,Takoradi,Tema,28.0
75512,5.1053,-1.2466,6.6101,0.4713,317.41,340.08,2,Sunny,Highway,1,909.9,8.03,1,Fast,0,Cape Coast,Ho,56.0
75513,6.6885,-1.6244,6.2007,-1.6663,72.65,124.54,3,Rainy,Highway,2,176.66,6.63,6,Fast,0,Kumasi,Obuasi,35.0
75514,10.7856,-0.8514,5.6698,0.0166,753.78,1615.24,2,Sunny,Local,1,2108.91,7.29,3,Scenic,0,Bolgatanga,Tema,28.0
75515,4.8945,-1.7554,9.4075,-0.8536,654.35,701.09,2,Rainy,Highway,2,1505.12,7.0,1,Safe,0,Takoradi,Tamale,56.0
75516,10.0607,-2.5099,6.6885,-1.6244,477.38,818.37,3,Rainy,Highway,1,1085.97,6.92,6,Scenic,0,Wa,Kumasi,35.0
75517,5.6037,-0.187,6.6101,0.4713,163.95,196.74,1,Sunny,Main,0,431.18,8.73,9,Fast,1,Accra,Ho,50.0
75518,5.1053,-1.2466,4.8945,-1.7554,81.34,195.22,3,Cloudy,Main,2,207.66,6.52,5,Scenic,0,Cape Coast,Takoradi,25.0
75519,9.4075,-0.8536,6.2007,-1.6663,460.21,394.47,1,Sunny,Highway,0,998.69,9.06,1,Fast,1,Tamale,Obuasi,70.0
75520,6.6885,-1.6244,5.6037,-0.187,267.57,401.35,2,Rainy,Main,1,488.64,7.68,4,Scenic,0,Kumasi,Accra,40.0
75521,5.6698,0.0166,5.6037,-0.187,29.08,34.9,1,Sunny,Main,0,63.42,8.96,10,Fast,1,Tema,Accra,50.0
75522,5.6698,0.0166,10.0607,-2.5099,675.88,1622.11,3,Sunny,Main,1,1437.62,7.22,8,Scenic,0,Tema,Wa,25.0
75523,7.3399,-2.3268,10.7856,-0.8514,526.85,564.48,2,Rainy,Highway,1,1551.85,8.12,8,Scenic,0,Sunyani,Bolgatanga,56.0
75524,10.7856,-0.8514,6.6101,0.4713,608.43,730.12,1,Sunny,Main,1,1642.54,8.75,3,Safe,1,Bolgatanga,Ho,50.0
75525,6.0945,-0.2611,5.6037,-0.187,74.27,79.57,2,Sunny,Highway,2,159.3,7.96,3,Scenic,0,Koforidua,Accra,56.0
75526,7.3399,-2.3268,9.4075,-0.8536,369.78,396.19,2,Sunny,Highway,2,720.17,8.14,1,Fast,1,Sunyani,Tamale,56.0
75527,6.6885,-1.6244,5.6698,0.0166,262.56,562.63,2,Rainy,Local,0,511.48,7.56,9,Scenic,0,Kumasi,Tema,28.0
75528,7.5855,-1.9395,9.4075,-0.8536,305.32,457.98,2,Cloudy,Main,0,553.08,8.05,8,Scenic,0,Techiman,Tamale,40.0
75529,6.0945,-0.2611,9.4075,-0.8536,494.49,1186.78,3,Sunny,Main,2,1074.05,6.9,4,Scenic,0,Koforidua,Tamale,25.0
75530,5.6037,-0.187,10.0607,-2.5099,700.61,1201.05,3,Sunny,Highway,1,2079.06,7.62,10,Scenic,0,Accra,Wa,35.0
75531,10.0607,-2.5099,6.0945,-0.2611,670.43,2298.62,3,Cloudy,Local,2,1897.44,5.46,7,Fast,0,Wa,Koforidua,17.5
75532,4.8945,-1.7554,5.6698,0.0166,258.08,276.51,2,Rainy,Highway,1,603.38,6.72,3,Safe,1,Takoradi,Tema,56.0
75533,6.6101,0.4713,9.4075,-0.8536,461.46,494.42,2,Cloudy,Highway,0,1149.94,7.38,8,Scenic,1,Ho,Tamale,56.0
75534,5.6698,0.0166,6.2007,-1.6663,248.4,596.16,3,Rainy,Main,1,641.21,6.56,1,Safe,0,Tema,Obuasi,25.0
75535,6.2007,-1.6663,6.6885,-1.6244,68.03,81.64,1,Cloudy,Main,0,156.14,9.27,1,Safe,1,Obuasi,Kumasi,50.0
75536,6.2007,-1.6663,5.6037,-0.187,230.11,552.26,3,Cloudy,Main,0,673.26,7.57,2,Fast,0,Obuasi,Accra,25.0
75537,5.6037,-0.187,7.5855,-1.9395,391.6,587.4,2,Sunny,Main,0,964.31,7.67,7,Scenic,1,Accra,Techiman,40.0
75538,6.0945,-0.2611,6.6101,0.4713,132.94,142.44,2,Cloudy,Highway,3,281.99,7.63,8,Scenic,0,Koforidua,Ho,56.0
75539,6.6101,0.4713,6.2007,-1.6663,298.43,255.8,1,Sunny,Highway,0,736.21,8.9,6,Scenic,1,Ho,Obuasi,70.0
75540,4.8945,-1.7554,6.0945,-0.2611,261.5,448.29,1,Stormy,Local,0,564.15,9.28,4,Safe,0,Takoradi,Koforidua,35.0
75541,7.5855,-1.9395,6.6101,0.4713,349.66,419.59,1,Rainy,Main,0,833.29,8.75,6,Fast,1,Techiman,Ho,50.0
75542,7.3399,-2.3268,6.6101,0.4713,408.21,437.37,2,Cloudy,Highway,1,919.87,7.07,4,Scenic,0,Sunyani,Ho,56.0
75543,7.3399,-2.3268,10.7856,-0.8514,507.9,609.48,1,Sunny,Main,0,958.75,8.95,8,Scenic,1,Sunyani,Bolgatanga,50.0
75544,5.1053,-1.2466,9.4075,-0.8536,645.53,1106.62,1,Stormy,Local,0,1612.88,8.75,5,Safe,0,Cape Coast,Tamale,35.0
75545,7.5855,-1.9395,5.6698,0.0166,381.48,408.73,2,Sunny,Highway,0,919.96,8.27,10,Fast,0,Techiman,Tema,56.0
75546,6.6885,-1.6244,10.7856,-0.8514,599.45,642.27,2,Rainy,Highway,1,1108.88,7.31,4,Safe,0,Kumasi,Bolgatanga,56.0
75547,6.6885,-1.6244,5.6037,-0.187,261.2,279.86,2,Sunny,Highway,1,508.89,7.0,10,Safe,0,Kumasi,Accra,56.0
75548,5.1053,-1.2466,5.6037,-0.187,168.23,144.2,1,Cloudy,Highway,1,456.47,8.86,4,Fast,1,Cape Coast,Accra,70.0
75549,9.4075,-0.8536,5.6037,-0.187,543.76,582.6,2,Rainy,Highway,0,1021.87,8.66,3,Scenic,0,Tamale,Accra,56.0
75550,5.6698,0.0166,6.6885,-1.6244,270.01,405.02,2,Rainy,Main,2,790.02,7.03,9,Fast,1,Tema,Kumasi,40.0
75551,9.4075,-0.8536,6.6885,-1.6244,416.51,624.76,2,Sunny,Main,0,1152.15,8.55,6,Fast,0,Tamale,Kumasi,40.0
75552,5.1053,-1.2466,4.8945,-1.7554,74.89,128.38,3,Cloudy,Highway,0,231.45,7.52,5,Scenic,0,Cape Coast,Takoradi,35.0
75553,5.6037,-0.187,7.3399,-2.3268,395.33,1355.42,3,Sunny,Local,2,1283.55,5.61,1,Safe,0,Accra,Sunyani,17.5
75554,6.6101,0.4713,5.1053,-1.2466,341.72,366.13,2,Sunny,Highway,2,909.0,8.2,4,Fast,0,Ho,Cape Coast,56.0
75555,4.8945,-1.7554,6.2007,-1.6663,178.91,268.36,2,Cloudy,Main,0,367.94,8.92,3,Safe,1,Takoradi,Obuasi,40.0
75556,10.0607,-2.5099,5.6037,-0.187,689.19,827.03,1,Rainy,Main,0,1611.03,8.54,9,Scenic,1,Wa,Accra,50.0
75557,10.0607,-2.5099,7.5855,-1.9395,380.06,814.41,2,Sunny,Local,1,907.97,8.12,3,Scenic,0,Wa,Techiman,28.0
75558,7.3399,-2.3268,10.0607,-2.5099,375.77,1288.35,3,Rainy,Local,0,1182.3,6.86,10,Scenic,0,Sunyani,Wa,17.5
75559,10.7856,-0.8514,5.6698,0.0166,698.16,837.79,1,Cloudy,Main,1,1708.66,8.52,8,Fast,1,Bolgatanga,Tema,50.0
75560,7.3399,-2.3268,4.8945,-1.7554,354.03,531.04,2,Rainy,Main,0,862.29,7.01,8,Scenic,0,Sunyani,Takoradi,40.0
75561,7.5855,-1.9395,5.1053,-1.2466,343.66,824.78,3,Rainy,Main,1,975.66,5.64,9,Fast,0,Techiman,Cape Coast,25.0
75562,5.6698,0.0166,10.7856,-0.8514,764.54,1638.3,2,Cloudy,Local,1,2253.25,7.29,2,Scenic,1,Tema,Bolgatanga,28.0
75563,6.6885,-1.6244,5.1053,-1.2466,229.71,393.79,3,Cloudy,Highway,0,617.96,5.73,3,Safe,0,Kumasi,Cape Coast,35.0
75564,6.6101,0.4713,6.2007,-1.6663,301.97,362.36,1,Sunny,Main,0,744.69,8.62,2,Scenic,1,Ho,Obuasi,50.0
75565,5.6698,0.0166,6.0945,-0.2611,72.14,123.67,1,Cloudy,Local,0,138.28,9.07,7,Fast,1,Tema,Koforidua,35.0
75566,9.4075,-0.8536,6.6885,-1.6244,384.52,411.99,2,Cloudy,Highway,2,750.18,6.52,1,Scenic,1,Tamale,Kumasi,56.0
75567,6.2007,-1.6663,6.0945,-0.2611,192.34,164.86,1,Sunny,Highway,0,505.76,8.82,3,Scenic,1,Obuasi,Koforidua,70.0
75568,5.1053,-1.2466,7.5855,-1.9395,356.98,535.47,2,Sunny,Main,0,866.99,8.39,8,Fast,1,Cape Coast,Techiman,40.0
75569,7.5855,-1.9395,6.2007,-1.6663,191.03,327.48,1,Sunny,Local,0,484.85,8.52,1,Fast,1,Techiman,Obuasi,35.0
75570,10.0607,-2.5099,5.1053,-1.2466,718.73,616.05,1,Sunny,Highway,0,1468.92,9.01,3,Scenic,0,Wa,Cape Coast,70.0
75571,5.1053,-1.2466,9.4075,-0.8536,612.29,656.02,2,Rainy,Highway,1,1655.85,8.6,7,Fast,0,Cape Coast,Tamale,56.0
75572,7.5855,-1.9395,10.0607,-2.5099,350.9,300.77,1,Sunny,Highway,1,711.32,8.16,1,Safe,1,Techiman,Wa,70.0
75573,10.7856,-0.8514,10.0607,-2.5099,243.7,365.55,2,Sunny,Main,1,475.14,7.95,2,Scenic,0,Bolgatanga,Wa,40.0
75574,5.6698,0.0166,7.3399,-2.3268,427.4,366.34,1,Sunny,Highway,0,783.39,9.14,6,Fast,1,Tema,Sunyani,70.0
75575,6.6885,-1.6244,7.5855,-1.9395,136.81,234.53,3,Cloudy,Highway,1,368.84,6.92,7,Fast,0,Kumasi,Techiman,35.0
75576,6.6885,-1.6244,6.6101,0.4713,284.76,610.2,2,Sunny,Local,1,712.58,7.55,4,Safe,0,Kumasi,Ho,28.0
75577,4.8945,-1.7554,9.4075,-0.8536,625.1,535.8,1,Cloudy,Highway,0,1262.07,8.9,6,Scenic,1,Takoradi,Tamale,70.0
75578,5.1053,-1.2466,7.5855,-1.9395,373.44,400.11,2,Rainy,Highway,2,898.55,6.4,6,Safe,0,Cape Coast,Techiman,56.0
75579,5.6698,0.0166,4.8945,-1.7554,277.72,666.53,3,Sunny,Main,0,541.56,6.33,1,Safe,0,Tema,Takoradi,25.0
75580,9.4075,-0.8536,5.6037,-0.187,564.83,847.25,2,Stormy,Main,1,1304.87,6.84,6,Safe,0,Tamale,Accra,40.0
75581,10.0607,-2.5099,4.8945,-1.7554,757.7,1136.55,2,Rainy,Main,0,1768.74,7.86,3,Safe,0,Wa,Takoradi,40.0
75582,10.0607,-2.5099,6.2007,-1.6663,551.39,1323.34,3,Rainy,Main,0,1094.44,8.43,10,Fast,0,Wa,Obuasi,25.0
75583,5.6698,0.0166,6.6885,-1.6244,287.57,690.17,3,Sunny,Main,1,855.76,7.85,1,Fast,0,Tema,Kumasi,25.0
75584,10.7856,-0.8514,5.1053,-1.2466,835.24,715.92,1,Rainy,Highway,0,1966.41,9.33,7,Fast,0,Bolgatanga,Cape Coast,70.0
75585,4.8945,-1.7554,7.3399,-2.3268,356.26,381.71,2,Cloudy,Highway,1,885.7,8.04,9,Fast,1,Takoradi,Sunyani,56.0
75586,5.6037,-0.187,9.4075,-0.8536,545.91,818.86,2,Cloudy,Main,1,1160.88,7.82,4,Fast,1,Accra,Tamale,40.0
75587,5.1053,-1.2466,5.6698,0.0166,188.31,322.82,3,Stormy,Highway,2,429.1,6.95,2,Safe,0,Cape Coast,Tema,35.0
75588,7.3399,-2.3268,6.6101,0.4713,420.12,720.21,3,Sunny,Highway,1,1255.87,6.17,9,Safe,0,Sunyani,Ho,35.0
75589,5.6037,-0.187,10.7856,-0.8514,709.32,2431.95,3,Sunny,Local,0,1495.62,8.42,5,Scenic,0,Accra,Bolgatanga,17.5
75590,5.6037,-0.187,7.5855,-1.9395,356.44,763.8,2,Rainy,Local,1,980.54,6.69,10,Fast,0,Accra,Techiman,28.0
75591,6.2007,-1.6663,9.4075,-0.8536,458.83,491.6,2,Sunny,Highway,1,829.14,7.88,8,Safe,0,Obuasi,Tamale,56.0
75592,6.0945,-0.2611,5.1053,-1.2466,188.45,226.14,1,Rainy,Main,0,448.82,8.53,2,Scenic,1,Koforidua,Cape Coast,50.0
75593,6.6101,0.4713,10.7856,-0.8514,601.93,722.32,1,Sunny,Main,0,1039.41,9.24,7,Scenic,1,Ho,Bolgatanga,50.0
75594,7.3399,-2.3268,6.6885,-1.6244,134.66,144.28,2,Sunny,Highway,0,371.63,8.62,2,Scenic,1,Sunyani,Kumasi,56.0
75595,7.3399,-2.3268,6.6885,-1.6244,130.89,140.24,2,Rainy,Highway,0,355.49,7.68,10,Scenic,0,Sunyani,Kumasi,56.0
75596,4.8945,-1.7554,10.0607,-2.5099,777.18,1332.31,3,Rainy,Highway,1,1616.97,7.52,7,Scenic,0,Takoradi,Wa,35.0
75597,9.4075,-0.8536,6.6885,-1.6244,417.89,1002.94,3,Stormy,Main,2,1305.67,5.57,7,Scenic,0,Tamale,Kumasi,25.0
75598,10.7856,-0.8514,5.6037,-0.187,776.63,1331.37,3,Rainy,Highway,0,2376.82,7.2,3,Scenic,0,Bolgatanga,Accra,35.0
75599,7.5855,-1.9395,6.0945,-0.2611,307.32,329.27,2,Sunny,Highway,3,605.21,7.8,8,Fast,0,Techiman,Koforidua,56.0
75600,5.1053,-1.2466,7.5855,-1.9395,344.91,591.27,1,Sunny,Local,0,617.14,8.64,1,Scenic,1,Cape Coast,Techiman,35.0
75601,7.5855,-1.9395,5.6037,-0.187,389.17,833.94,2,Rainy,Local,0,1033.04,8.94,8,Safe,0,Techiman,Accra,28.0
75602,10.7856,-0.8514,6.2007,-1.6663,666.84,571.58,1,Rainy,Highway,0,1763.21,9.45,1,Scenic,1,Bolgatanga,Obuasi,70.0
75603,5.6698,0.0166,5.1053,-1.2466,192.68,412.89,2,Sunny,Local,1,466.6,8.41,3,Scenic,1,Tema,Cape Coast,28.0
75604,5.1053,-1.2466,7.5855,-1.9395,377.58,647.28,1,Rainy,Local,0,645.18,9.06,6,Fast,1,Cape Coast,Techiman,35.0
75605,5.1053,-1.2466,10.0607,-2.5099,753.73,1130.6,2,Sunny,Main,1,1872.04,8.0,4,Fast,0,Cape Coast,Wa,40.0
75606,10.7856,-0.8514,9.4075,-0.8536,196.63,168.54,1,Cloudy,Highway,0,350.72,9.38,8,Fast,1,Bolgatanga,Tamale,70.0
75607,6.0945,-0.2611,6.2007,-1.6663,205.13,246.16,1,Sunny,Main,0,347.6,9.02,2,Safe,1,Koforidua,Obuasi,50.0
75608,4.8945,-1.7554,5.6037,-0.187,242.87,208.17,1,Cloudy,Highway,1,632.33,8.41,1,Safe,1,Takoradi,Accra,70.0
75609,5.6698,0.0166,7.5855,-1.9395,380.32,407.49,2,Cloudy,Highway,2,908.55,7.74,4,Safe,1,Tema,Techiman,56.0
75610,5.1053,-1.2466,7.3399,-2.3268,337.03,808.87,3,Rainy,Main,1,904.72,5.81,8,Scenic,0,Cape Coast,Sunyani,25.0
75611,5.6037,-0.187,5.1053,-1.2466,167.36,200.83,1,Rainy,Main,0,402.95,9.09,4,Scenic,1,Accra,Cape Coast,50.0
75612,10.7856,-0.8514,6.0945,-0.2611,651.3,976.95,2,Sunny,Main,0,1731.76,8.07,8,Safe,1,Bolgatanga,Koforidua,40.0
75613,10.0607,-2.5099,6.6101,0.4713,660.59,990.88,2,Sunny,Main,1,1432.45,8.19,5,Safe,1,Wa,Ho,40.0
75614,10.0607,-2.5099,7.3399,-2.3268,375.37,321.75,1,Sunny,Highway,0,692.48,9.08,2,Fast,1,Wa,Sunyani,70.0
75615,7.5855,-1.9395,5.6698,0.0166,395.64,847.8,2,Cloudy,Local,1,738.41,8.69,4,Safe,0,Techiman,Tema,28.0
75616,6.6101,0.4713,4.8945,-1.7554,400.97,481.16,1,Sunny,Main,1,703.46,8.91,10,Safe,0,Ho,Takoradi,50.0
75617,5.6037,-0.187,6.0945,-0.2611,71.3,61.11,1,Cloudy,Highway,0,179.78,8.89,4,Scenic,1,Accra,Koforidua,70.0
75618,7.5855,-1.9395,10.7856,-0.8514,504.6,1730.06,3,Cloudy,Local,2,1364.0,6.14,10,Scenic,0,Techiman,Bolgatanga,17.5
75619,7.5855,-1.9395,5.6698,0.0166,390.64,468.77,1,Sunny,Main,0,914.64,9.15,2,Safe,1,Techiman,Tema,50.0
75620,9.4075,-0.8536,5.1053,-1.2466,592.94,1423.06,3,Rainy,Main,0,1796.1,6.95,7,Safe,0,Tamale,Cape Coast,25.0
75621,6.6885,-1.6244,5.6698,0.0166,276.76,332.11,1,Rainy,Main,0,701.29,9.22,1,Safe,1,Kumasi,Tema,50.0
75622,4.8945,-1.7554,7.3399,-2.3268,360.76,309.22,1,Sunny,Highway,0,747.18,9.02,7,Scenic,1,Takoradi,Sunyani,70.0
75623,9.4075,-0.8536,4.8945,-1.7554,614.18,658.05,2,Cloudy,Highway,1,1330.88,7.02,9,Scenic,0,Tamale,Takoradi,56.0
75624,5.6698,0.0166,5.6037,-0.187,31.89,38.27,1,Cloudy,Main,1,77.79,8.93,2,Fast,1,Tema,Accra,50.0
75625,6.6885,-1.6244,4.8945,-1.7554,267.34,320.81,1,Sunny,Main,0,450.44,8.83,9,Fast,0,Kumasi,Takoradi,50.0
75626,10.0607,-2.5099,6.2007,-1.6663,539.66,578.21,2,Sunny,Highway,1,1258.46,7.77,1,Scenic,1,Wa,Obuasi,56.0
75627,5.6037,-0.187,5.6698,0.0166,30.67,52.58,3,Cloudy,Highway,0,97.29,5.99,9,Fast,0,Accra,Tema,35.0
75628,7.5855,-1.9395,5.1053,-1.2466,344.7,369.32,2,Rainy,Highway,0,851.48,8.18,5,Scenic,0,Techiman,Cape Coast,56.0
75629,9.4075,-0.8536,6.6101,0.4713,440.82,755.69,1,Cloudy,Local,2,1016.62,8.61,5,Safe,1,Tamale,Ho,35.0
75630,10.7856,-0.8514,6.0945,-0.2611,699.29,749.24,2,Sunny,Highway,1,1953.96,7.46,8,Fast,1,Bolgatanga,Koforidua,56.0
75631,7.5855,-1.9395,10.7856,-0.8514,490.19,1680.65,3,Rainy,Local,2,1452.43,5.6,9,Fast,0,Techiman,Bolgatanga,17.5
75632,7.5855,-1.9395,9.4075,-0.8536,303.52,364.22,1,Sunny,Main,0,648.6,8.81,1,Scenic,1,Techiman,Tamale,50.0
75633,10.7856,-0.8514,6.6101,0.4713,605.17,648.4,2,Rainy,Highway,1,1311.62,7.03,7,Safe,0,Bolgatanga,Ho,56.0
75634,5.6698,0.0166,9.4075,-0.8536,547.69,469.45,1,Cloudy,Highway,1,1165.6,8.66,3,Scenic,1,Tema,Tamale,70.0
75635,10.7856,-0.8514,4.8945,-1.7554,830.31,1245.46,2,Sunny,Main,0,1916.43,7.36,3,Safe,0,Bolgatanga,Takoradi,40.0
75636,4.8945,-1.7554,6.0945,-0.2611,279.59,479.3,3,Sunny,Highway,0,593.59,6.08,1,Fast,0,Takoradi,Koforidua,35.0
75637,5.6037,-0.187,7.5855,-1.9395,393.88,472.66,1,Cloudy,Main,1,1021.72,8.85,2,Scenic,0,Accra,Techiman,50.0
75638,5.6037,-0.187,7.5855,-1.9395,388.55,666.09,1,Stormy,Local,0,957.34,9.18,6,Safe,0,Accra,Techiman,35.0
75639,4.8945,-1.7554,6.2007,-1.6663,181.12,217.34,1,Sunny,Main,1,462.07,8.26,9,Fast,1,Takoradi,Obuasi,50.0
75640,10.0607,-2.5099,6.2007,-1.6663,542.96,465.39,1,Sunny,Highway,0,1331.37,9.07,10,Scenic,0,Wa,Obuasi,70.0
75641,7.3399,-2.3268,5.1053,-1.2466,371.92,557.88,2,Sunny,Main,1,1000.76,7.28,1,Fast,0,Sunyani,Cape Coast,40.0
75642,9.4075,-0.8536,7.5855,-1.9395,290.41,248.92,1,Stormy,Highway,1,578.75,8.15,7,Scenic,0,Tamale,Techiman,70.0
75643,7.5855,-1.9395,10.0607,-2.5099,339.38,290.9,1,Cloudy,Highway,1,770.08,8.24,10,Safe,1,Techiman,Wa,70.0
75644,7.3399,-2.3268,7.5855,-1.9395,64.32,77.18,1,Stormy,Main,0,136.09,8.55,1,Safe,0,Sunyani,Techiman,50.0
75645,6.6101,0.4713,7.3399,-2.3268,395.47,338.97,1,Stormy,Highway,0,654.55,8.87,9,Safe,0,Ho,Sunyani,70.0
75646,7.3399,-2.3268,10.0607,-2.5099,377.64,453.17,1,Sunny,Main,2,888.01,8.82,4,Fast,1,Sunyani,Wa,50.0
75647,6.6885,-1.6244,4.8945,-1.7554,255.1,273.32,2,Cloudy,Highway,0,514.64,7.22,8,Scenic,0,Kumasi,Takoradi,56.0
75648,7.3399,-2.3268,9.4075,-0.8536,338.9,508.35,2,Sunny,Main,1,792.37,7.4,7,Scenic,0,Sunyani,Tamale,40.0
75649,10.7856,-0.8514,7.3399,-2.3268,534.57,801.86,2,Stormy,Main,1,1535.89,7.02,6,Safe,0,Bolgatanga,Sunyani,40.0
75650,10.0607,-2.5099,6.2007,-1.6663,566.07,485.2,1,Sunny,Highway,0,1078.49,8.57,10,Scenic,1,Wa,Obuasi,70.0
75651,7.5855,-1.9395,5.6698,0.0166,397.12,595.68,2,Stormy,Main,0,1183.34,7.84,5,Scenic,0,Techiman,Tema,40.0
75652,6.0945,-0.2611,5.6037,-0.187,69.81,83.77,1,Sunny,Main,1,175.42,8.47,7,Fast,1,Koforidua,Accra,50.0
75653,4.8945,-1.7554,10.0607,-2.5099,752.2,1611.86,2,Sunny,Local,0,2157.07,7.94,5,Safe,1,Takoradi,Wa,28.0
75654,6.6101,0.4713,4.8945,-1.7554,397.09,476.51,1,Rainy,Main,0,670.55,9.11,6,Scenic,0,Ho,Takoradi,50.0
75655,10.7856,-0.8514,6.6101,0.4713,649.16,1557.98,3,Rainy,Main,1,1701.71,7.65,3,Safe,0,Bolgatanga,Ho,25.0
75656,7.3399,-2.3268,6.2007,-1.6663,192.16,329.42,3,Stormy,Highway,1,555.28,7.5,10,Scenic,0,Sunyani,Obuasi,35.0
75657,7.3399,-2.3268,6.6885,-1.6244,128.96,110.54,1,Rainy,Highway,0,274.67,9.43,7,Fast,0,Sunyani,Kumasi,70.0
75658,7.5855,-1.9395,6.6101,0.4713,374.39,641.81,3,Sunny,Highway,2,886.83,6.75,6,Fast,0,Techiman,Ho,35.0
75659,6.6101,0.4713,6.0945,-0.2611,132.35,113.44,1,Sunny,Highway,0,252.3,8.61,10,Safe,0,Ho,Koforidua,70.0
75660,5.1053,-1.2466,6.6101,0.4713,306.85,460.28,2,Cloudy,Main,0,757.15,7.11,1,Safe,0,Cape Coast,Ho,40.0
75661,6.6885,-1.6244,7.3399,-2.3268,134.46,230.5,3,Sunny,Highway,2,420.63,5.82,5,Fast,0,Kumasi,Sunyani,35.0
75662,5.1053,-1.2466,6.0945,-0.2611,202.7,173.74,1,Sunny,Highway,0,512.83,8.55,3,Scenic,0,Cape Coast,Koforidua,70.0
75663,5.1053,-1.2466,6.0945,-0.2611,206.1,220.82,2,Rainy,Highway,0,544.16,8.17,2,Scenic,0,Cape Coast,Koforidua,56.0
75664,6.6885,-1.6244,7.5855,-1.9395,131.82,451.95,3,Rainy,Local,1,362.82,7.06,4,Safe,0,Kumasi,Techiman,17.5
75665,7.5855,-1.9395,6.6101,0.4713,366.4,628.11,1,Sunny,Local,0,847.01,9.21,2,Fast,1,Techiman,Ho,35.0
75666,10.0607,-2.5099,6.6885,-1.6244,476.93,817.59,1,Sunny,Local,0,1268.15,8.81,3,Fast,1,Wa,Kumasi,35.0
75667,5.6037,-0.187,4.8945,-1.7554,235.63,282.76,1,Sunny,Main,0,511.07,8.59,2,Safe,1,Accra,Takoradi,50.0
75668,5.1053,-1.2466,10.0607,-2.5099,718.46,615.82,1,Stormy,Highway,0,1322.26,8.67,2,Fast,0,Cape Coast,Wa,70.0
75669,6.0945,-0.2611,5.6037,-0.187,72.04,86.45,1,Rainy,Main,0,189.48,8.53,8,Safe,0,Koforidua,Accra,50.0
75670,6.2007,-1.6663,7.3399,-2.3268,176.65,264.97,2,Sunny,Main,0,418.9,7.81,6,Fast,0,Obuasi,Sunyani,40.0
75671,6.6101,0.4713,4.8945,-1.7554,383.84,411.26,2,Cloudy,Highway,1,795.98,8.46,6,Safe,0,Ho,Takoradi,56.0
75672,7.5855,-1.9395,4.8945,-1.7554,386.64,579.96,2,Rainy,Main,0,884.29,8.44,8,Scenic,0,Techiman,Takoradi,40.0
75673,6.6885,-1.6244,7.5855,-1.9395,136.73,146.5,2,Rainy,Highway,1,341.08,6.74,8,Scenic,0,Kumasi,Techiman,56.0
75674,6.0945,-0.2611,5.6037,-0.187,68.82,58.99,1,Cloudy,Highway,0,146.27,9.41,7,Scenic,1,Koforidua,Accra,70.0
75675,5.6698,0.0166,6.2007,-1.6663,246.67,370.0,2,Rainy,Main,1,675.61,6.61,1,Safe,0,Tema,Obuasi,40.0
75676,7.3399,-2.3268,6.0945,-0.2611,345.78,296.38,1,Rainy,Highway,0,681.61,8.72,1,Fast,1,Sunyani,Koforidua,70.0
75677,6.0945,-0.2611,4.8945,-1.7554,264.32,283.2,2,Sunny,Highway,0,688.48,7.54,6,Scenic,0,Koforidua,Takoradi,56.0
